YYYYMM,date,cp_balance_amt,abcp_balance_amt,ab_balance_amt,cp_balance_share,abcp_balance_share,ab_balance_share,cp_share_baseline,abcp_share_baseline,ab_share_baseline,cp_share_z,abcp_share_z,ab_share_z,balance_core,credit_core,tenor_core,precursor_avg,precursor_max,MSI_precursor_v562_raw,trend_avg,trend_max,MSI_trend_v562_raw,MSI_total_v562_raw,hidden_risk_boost_v562,MSI_precursor_v562,MSI_trend_v562,MSI_total_v562,MSI_precursor_v562_상태,MSI_trend_v562_상태,MSI_v562_상태,anchor_month_v562,anchor_raw_v562,target_anchor_v562,scale_factor_v562,total_balance_amt,cp_issue_share_top,cp_issue_share_high,ab_issue_share_top,ab_issue_share_high,abcp_short_pressure,ab_short_pressure,cp_short_pressure,cp_share_risk,abcp_share_risk,ab_share_risk,cp_credit_top_z,cp_credit_top_risk,cp_credit_high_z,cp_credit_high_risk,cp_credit_core,ab_credit_top_z,ab_credit_top_risk,ab_credit_high_z,ab_credit_high_risk,ab_credit_core,abcp_tenor_z,abcp_tenor_risk,ab_tenor_z,ab_tenor_risk,cp_tenor_z,cp_tenor_risk
202012,2020-12-01,61047300000000.0,132155100000000.0,34438600000000.0,0.26817357154466903,0.5805417301804157,0.15128469827491534,0.281273019166239,0.5583310169050008,0.16039596392875996,-0.30117861570894383,-0.48602666973544584,1.0846231108246065,0.06565066663702826,0.5192617753005563,0.0,0.1853213325768296,0.15577853259016688,0.1808899125788302,0.13667768837862537,0.10385235506011126,0.13011262171492255,0.1808899125788302,0.0,0.3764242874721558,0.27075888435088874,0.3764242874721558,정상,정상,정상,202210,0.4805479311485996,1.0,2.080957871590067,227641000000000.0,0.9184049742339618,0.0661739747585398,0.8192392449789396,0.1185543191454183,0.09411141123080849,0.45031489272435227,0.1851509122595968,0.0,0.0,0.4376711109135218,1.3198431533969384,0.7758745227175508,1.3548436220130886,0.803874897610471,0.788474691419365,0.23969102940049797,0.0,0.6706733364509533,0.2565386691607626,0.11544240112234318,-1.233755411341804,0.0,0.22453438448396232,0.0,-1.650378804568949,0.0
202101,2021-01-01,63760500000000.0,132405800000000.0,33816700000000.0,0.2772400568737689,0.5757199445176383,0.14703999860859282,0.28016939839595445,0.561285466265997,0.15854513533804857,-0.07486383552508656,-0.3776299871614719,1.2678395651444838,0.08460409294598109,0.15715516398485907,0.32776906723484933,0.16716065782986156,0.08194226680871233,0.15437789917668918,0.17206379944041716,0.0983307201704548,0.1573171835864247,0.15525968449960983,0.0,0.32125390449126906,0.3273704315205502,0.3230888626000534,정상,정상,정상,202210,0.4805479311485996,1.0,2.080957871590067,229983000000000.0,0.8759141248089822,0.0922299836499449,0.8434440289672916,0.1111458062860596,0.1304023236247805,0.4874522967316006,0.1911079635435757,0.0,0.0,0.5640272863065406,0.3609269381151472,0.008741550492117778,0.46100476334793855,0.08880381067835086,0.04476956757592267,0.6300734975812842,0.22405879806502735,0.9125033879513852,0.45000271036110817,0.3257335585982637,0.2669290455401538,0.0,1.5206038115530334,0.9364830492424268,-1.3600016596781785,0.0
202102,2021-02-01,64050000000000.0,134777200000000.0,33586800000000.0,0.27558580808385036,0.5799013828771072,0.1445128090390424,0.28242775999574093,0.5615690552115682,0.15600318479269074,-0.17485662177763767,-0.4796042184753169,1.1567499730529909,0.07311206617789562,0.0,0.0,0.03290042978005303,0.03290042978005303,0.03290042978005303,0.03655603308894781,0.03655603308894781,0.03655603308894781,0.03399711077272146,0.0,0.06846440832949761,0.0760715648105529,0.07074655527381418,정상,정상,정상,202210,0.4805479311485996,1.0,2.080957871590067,232414000000000.0,0.8642034528019675,0.0975052437413058,0.7767024085193073,0.1696927935541927,0.1079717262094107,0.3901414261558852,0.19397180571463402,0.0,0.0,0.4874137745193041,0.07242313580076505,0.0,0.2655418553507613,0.0,0.0,-0.49744593233029966,0.0,-1.0674556818281202,0.0,0.0,-0.6701627178518018,0.0,-1.829473406913402,0.0,-1.1545926530111592,0.0
202103,2021-03-01,64219500000000.0,134463100000000.0,37026200000000.0,0.2724527043538468,0.570462791376478,0.15708450426967513,0.28468495201970245,0.562289474163164,0.15302557381713383,-0.31261393402689047,-0.21382758839790106,-0.3839217832363019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,정상,정상,정상,202210,0.4805479311485996,1.0,2.080957871590067,235708800000000.0,0.8518267298610346,0.109298559473644,0.7907787322206027,0.15098977413938,0.0777987415879959,0.4415916105417682,0.1823448322522262,0.0,0.0,0.0,-0.2557890131643112,0.0,-0.12208040913607647,0.0,0.0,-0.2807579646492281,0.0,-0.4786780914315663,0.0,0.0,-1.975023246014944,0.0,-0.05399893701780148,0.0,-0.7187182066194123,0.0
202104,2021-04-01,65142600000000.0,138720800000000.0,36337700000000.0,0.2712002567848357,0.5775194201858359,0.15128032302932834,0.28534436815687025,0.5614577584194191,0.15319787342371058,-0.38136388722255377,-0.420199817472043,0.1813752108996533,0.0,0.2947444602844703,0.32115609400824663,0.16871236158740277,0.0884233380853411,0.15666900806209352,0.15529572025936805,0.09634682820247399,0.14350594184798926,0.15666900806209352,0.0,0.32602160556102117,0.2986298193085197,0.32602160556102117,정상,정상,정상,202210,0.4805479311485996,1.0,2.080957871590067,240201100000000.0,0.8976252023604365,0.075963496788344,0.8264970678327414,0.1280921414005098,0.09583998843310479,0.4850691736295031,0.1903282821719127,0.0,0.0,0.0,1.0010083003579755,0.5208066402863805,0.9188808749535406,0.45510469996283254,0.4912407671407839,0.33713193321520263,0.0,0.2496813427366073,0.0,0.0,-1.1552458332707538,0.0,1.4969860500294523,0.9175888400235618,-0.37266804860270886,0.0
202105,2021-05-01,66493700000000.0,141832200000000.0,34756900000000.0,0.2735434181274858,0.5834727919869279,0.1429837898855863,0.28640362463728736,0.5608372113499289,0.15275916401278353,-0.346746304243591,-0.5921844819275275,0.9840986927366563,0.055251588903792025,0.4397659014041496,0.0,0.15679298542795128,0.13192977042124487,0.1530635031769453,0.11557897473272595,0.08795318028082993,0.11005381584234675,0.1530635031769453,0.0,0.31851870178921554,0.22901735437565507,0.31851870178921554,정상,정상,정상,202210,0.4805479311485996,1.0,2.080957871590067,243082800000000.0,0.913130564327006,0.0717793728749527,0.8118896617283764,0.1457843149374588,0.1266609902918302,0.4449599322928242,0.2344656290254854,0.0,0.0,0.36834392602528016,1.4434294898079318,0.8747435918463455,1.049539426365072,0.5596315410920576,0.732943169006916,0.08581515105105136,0.0,-0.348050615928106,0.0,0.0,0.12996944985916953,0.0,0.0533622333557372,0.0,-0.1351867751884333,0.0
202106,2021-06-01,68659300000000.0,142664200000000.0,35538100000000.0,0.2781287166574307,0.5779116719651821,0.14395961137738716,0.2876716686385023,0.5611270122912915,0.1512013190702063,-0.25730405872476775,-0.43911464665792543,0.7290314397130518,0.02886532134962605,0.11891425417988188,0.0009746424057762408,0.048907331462740344,0.03567427625396456,0.046922373181423976,0.038507904232522275,0.02378285083597638,0.0355628935532131,0.046922373181423976,0.0,0.09764348182557088,0.07400488327607845,0.09764348182557088,정상,정상,정상,202210,0.4805479311485996,1.0,2.080957871590067,246861600000000.0,0.8384147631879683,0.1369799235316525,0.8217277564115014,0.1075994347833031,0.1098875869604975,0.43294068662433977,0.3499064552884412,0.0,0.0,0.19243547566417368,-0.6884687323625631,0.0,-0.9864924112135036,0.0,0.0,0.24372246840958203,0.0,1.1757934318047352,0.6606347454437882,0.2972856354497047,-0.5065037127176405,0.0,-0.38418584324014693,0.0,0.459421543255837,0.006497616038508272
202107,2021-07-01,70915700000000.0,141947500000000.0,35570000000000.0,0.2854517834170312,0.5713708956773893,0.14317732090557944,0.2885411171030497,0.5617646308292786,0.14969425206767162,-0.11576753991199396,-0.2851431726026533,0.6164165319492368,0.017215503305093464,0.015467529622488983,0.20627640105172154,0.06395633563696915,0.051569100262930385,0.06209825033086333,0.073584177892561,0.06188292031551646,0.0712439263771521,0.06484195314474996,0.0,0.12922384283798052,0.14825560939751786,0.13493337280584172,정상,정상,정상,202210,0.4805479311485996,1.0,2.080957871590067,248433200000000.0,0.8336846299176167,0.1376482835734574,0.8292665148294415,0.1338529808982874,0.1110093820649594,0.4748415699167355,0.2228655330717345,0.0,0.0,0.11477002203395643,-0.7592293853691187,0.0,-1.0073634362336013,0.0,0.0,0.4378836910368692,0.07030695282949537,-0.0551677496870101,0.0,0.038668824056222455,-0.44299150917384705,0.0,1.086701432327577,0.5893611458620616,-0.17506937259505848,0.0
202108,2021-08-01,71247200000000.0,149643300000000.0,35289700000000.0,0.27811360909234983,0.5841329657795568,0.13775342512809344,0.29008886703792286,0.5621126981397206,0.14779843482235633,-0.5659010613658845,-0.6623721047397247,0.9501266600990399,0.05173724069990069,0.1405519345074263,0.7666523545629397,0.2571104273079181,0.19166308864073492,0.24729332650784064,0.2839747136203175,0.2299957063688819,0.27317891217003043,0.2550590022064976,0.0,0.5146069943881836,0.5684738076326363,0.5307670383615194,주의,주의,주의,202210,0.4805479311485996,1.0,2.080957871590067,256180200000000.0,0.8807036184404698,0.0896346142494539,0.831836924307282,0.1202785937570876,0.16817242854505987,0.4682859139633073,0.3113106030454457,0.0,0.0,0.3449149379993379,0.5030844083592622,0.12246752668740975,0.49196990371566335,0.11357592297253069,0.11846630501571417,0.5677707744982797,0.1742166195986238,0.5662812165715316,0.17302497325722532,0.17368037874499448,1.9089219003012332,1.2471375202409867,0.8610128372944512,0.408810269835561,0.30546653704241733,0.0
202109,2021-09-01,73378400000000.0,145478400000000.0,34918800000000.0,0.2891467895258646,0.5732560577139804,0.13759715276015502,0.2888673710505363,0.5661921494042766,0.144940479545187,0.01356121801767926,-0.2154390783154555,0.6860442675281745,0.0244183725029146,0.2696838516492336,0.44057309920737037,0.20203669792292422,0.11014327480184259,0.18825268445476195,0.1983178863435151,0.1321719297622111,0.1850886950272543,0.18825268445476195,0.0,0.39174590556409794,0.38516177685929814,0.39174590556409794,정상,정상,정상,202210,0.4805479311485996,1.0,2.080957871590067,253775600000000.0,0.8986147520259751,0.0741526833357729,0.8108359613214957,0.1239168807257625,0.1348357047922485,0.4986498965842603,0.268057454632346,0.0,0.0,0.16278915001943067,0.8872953450154235,0.4298362760123388,0.9335437035711616,0.46683496285692927,0.44648568509240455,-0.04131318653825105,0.0,0.36244750412354776,0.009958003298838225,0.004481101484477202,0.4967019736920621,0.1173615789536497,1.7139011061805198,1.0911208849444158,0.08944378412781881,0.0
202110,2021-10-01,76169600000000.0,151279200000000.0,35378500000000.0,0.2898085548951726,0.5755840432101231,0.13460740189470424,0.28877697209507286,0.5689885958982549,0.142234432006672,0.05202178753696589,-0.2039687172516096,0.7054301229913761,0.026423805826694076,0.0,0.8147459535625465,0.21557720101264896,0.20368648839063663,0.2137935941193471,0.257635688982111,0.24442378606876394,0.25499330839944157,0.22615350840337542,0.0,0.4448954625781872,0.5306303323166115,0.47061592349971443,정상,주의,정상,202210,0.4805479311485996,1.0,2.080957871590067,262827300000000.0,0.8795216213031696,0.1037094165408057,0.8093836229938055,0.1431624227141648,0.1540260797198905,0.5060484867390314,0.1946749172974187,0.0,0.0,0.17615870551129384,0.29403060793401853,0.0,-0.04609742756376545,0.0,0.0,-0.09524526814856106,0.0,-0.48774456128583443,0.0,0.0,1.2836748346387585,0.7469398677110068,1.9259857846680113,1.260788627734409,-0.27705665139072566,0.0
202111,2021-11-01,80069300000000.0,149608400000000.0,38558700000000.0,0.29850273862906,0.5577483145464225,0.14374894682451747,0.2877728223279902,0.5731961918122732,0.1390309858597363,0.5575751786525465,0.5218575494299212,-0.4288816331450159,0.12972148013249155,0.0,0.0,0.058374666059621196,0.058374666059621196,0.05837466605962119,0.06486074006624577,0.06486074006624577,0.06486074006624577,0.06032048826160856,0.0,0.12147522083821023,0.13497246759801138,0.12552439486615058,정상,정상,정상,202210,0.4805479311485996,1.0,2.080957871590067,268236400000000.0,0.8726378055802754,0.1177999965101467,0.8001426450550634,0.1596914312289801,0.1320098086513533,0.3648159184967132,0.1834062657996128,0.1660601429220372,0.137486039543937,0.0,0.09058025579470255,0.0,-0.4794282019411225,0.0,0.0,-0.43763130233995423,0.0,-1.1913756413096956,0.0,0.0,0.2506879361220584,0.0,-2.583552656641988,0.0,-0.2753857601275081,0.0
202112,2021-12-01,82003100000000.0,156668300000000.0,41231400000000.0,0.29296991669965433,0.5597239470273252,0.1473061362730205,0.28720661835690936,0.5756126165478733,0.1371807650952171,0.30983748732393074,0.6103462502863537,-0.9204369767686752,0.08331080009163319,0.5363590563973724,0.23659479235754613,0.2575462750498332,0.1609077169192117,0.24305049133023995,0.2199056490325549,0.10727181127947448,0.19737888148193883,0.24305049133023995,0.0,0.5057778331274961,0.4107371371054835,0.5057778331274961,주의,정상,주의,202210,0.4805479311485996,1.0,2.080957871590067,279902800000000.0,0.8338004852290567,0.1374054516911659,0.8662266647105443,0.0910756352926005,0.08766406893611679,0.48315443054983065,0.1619728336703021,0.0,0.20827700022908296,0.0,-1.4215802566769178,0.0,-1.171310161207679,0.0,0.0,2.1192932045825446,1.4154345636660355,1.9122461971586422,1.249796957726914,1.3408976409934308,-1.385459953005439,0.0,1.1949814012769504,0.6759851210215604,-0.3330890678870571,0.0
202201,2022-01-01,84085000000000.0,156369500000000.0,39476800000000.0,0.300377271137597,0.5585995563911574,0.14102317247124563,0.2850926112719045,0.5775605277037746,0.13734686102432075,0.8517492059392663,0.7283654384954313,-0.33419150117533647,0.3017066544566739,0.0,0.7904896212349559,0.33339039981424223,0.19762240530873898,0.31302520063841677,0.3880002135988237,0.23714688637048675,0.3578295481531563,0.3264665048928386,0.0,0.6513922552745735,0.7446282149168275,0.6793630431672496,주의,주의,주의,202210,0.4805479311485996,1.0,2.080957871590067,279931300000000.0,0.8479081018750627,0.135315351448912,0.8058811157895783,0.1330229759120913,0.1427414564062458,0.5417602196980607,0.3244468375511839,0.401399364751413,0.3026923507963451,0.0,-0.7204412121081273,0.0,-0.924797835854525,0.0,0.0,-0.2615079801954727,0.0,0.04187935683073385,0.0,0.0,0.6495328607774348,0.23962628862194785,2.7192366345367978,1.8953893076294381,0.520472119452227,0.04860146169119106
202202,2022-02-01,87713200000000.0,147506300000000.0,42874700000000.0,0.3154082321745653,0.5304184697127807,0.1541732981126539,0.2854870296023171,0.5780247382801535,0.1364882321175292,1.6085771846890413,1.7220245524892712,-1.6076436500610762,0.8921356432846217,0.0,0.4359134195251997,0.5104393943593797,0.40146103947807976,0.49409264112718465,0.5768418474998708,0.44606782164231085,0.5506870423283587,0.5110709614875368,0.0,1.028185970848341,1.1459565355158505,1.0635171402485937,위험,위험,위험,202210,0.4805479311485996,1.0,2.080957871590067,278094200000000.0,0.8301513139170856,0.1536618916611327,0.8032316532745344,0.1525353393273188,0.16410702635772298,0.441075473735794,0.178482542842921,1.006861747751233,1.097619641991417,0.0,-1.2971489003373835,0.0,-1.4215400185789602,0.0,0.0,-0.3718432949776898,0.0,-0.8515216955119227,0.0,0.0,1.4397835488129993,0.8718268390503994,-0.20727762186670104,0.0,-0.2085293504284485,0.0
202203,2022-03-01,91622500000000.0,134780400000000.0,46678500000000.0,0.33551351355310177,0.49355393666503833,0.17093254978185993,0.2883129154681512,0.5733979313508414,0.13828915318100732,2.5375251880266867,2.8881347636644525,-2.9117493767624127,1.5997121920622321,0.07186441307198561,0.31304218028619835,0.8196903554211497,0.7198704864280044,0.8047173750721779,0.9081416327313727,0.7998560960311161,0.8864845253913215,0.869247520167921,0.04,1.674582956061745,1.8447369511558551,1.8088674694535807,초위험,초위험,초위험,202210,0.4805479311485996,1.0,2.080957871590067,273081400000000.0,0.8417016654208723,0.146430127071021,0.8279076451210204,0.123904952197026,0.12181850743180521,0.5113365167373196,0.1983699005735931,1.7500201504213493,2.030507810931562,0.0,-0.8074051059515178,0.0,-1.1005785863066073,0.0,0.0,0.69690547062278,0.277524376498224,0.42506284890539114,0.06005027912431293,0.17966103267996403,-0.30170781633669597,0.0,1.4680077867364225,0.8944062293891382,-0.06650922762981192,0.0
202204,2022-04-01,97446800000000.0,133214500000000.0,45302000000000.0,0.353115070011121,0.4827254203729264,0.16415950961595255,0.2961542286879829,0.5614519011217561,0.14239387019026079,3.062240214170914,2.8477118005730784,-1.8706842209254146,1.7756742532849141,0.0,0.40345569421608024,0.8999173375322315,0.7990534139782114,0.8847877489991285,1.0088738349072812,0.8878371266424571,0.9846664932543164,0.9547513722756849,0.04,1.8412060309661928,2.0490494900285574,1.9867973835485049,초위험,초위험,초위험,202210,0.4805479311485996,1.0,2.080957871590067,275963300000000.0,0.8722036106458217,0.1141308393820956,0.8148931781299894,0.1356285156113825,0.1182967904793921,0.5248790871928289,0.25773914660221253,2.169792171336731,1.9981694404584627,0.0,0.32099348756829765,0.0,-0.20779217452395052,0.0,0.0,0.10070771428119336,0.0,-0.17687840167572613,0.0,0.0,-0.41489267778099836,0.0,1.790913193628858,1.1527305549030864,0.313399106566487,0.0
202205,2022-05-01,100073500000000.0,134379400000000.0,48851200000000.0,0.3532370339857418,0.4743291749042813,0.17243379110997686,0.3079135521240127,0.5475799211514564,0.14450652672453065,2.436610583328133,2.6496423122783286,-2.3942523230357344,1.4870653499271929,0.3071399405380329,0.47884152880543696,0.8810317718300059,0.6691794074672368,0.8492539171755905,0.9486131217128341,0.7435326749635964,0.9075970323629865,0.9067568517318094,0.04,1.7672616239252439,1.8886711887275416,1.886922808229536,초위험,초위험,초위험,202210,0.4805479311485996,1.0,2.080957871590067,283304100000000.0,0.8827678356963737,0.0971988603336698,0.8459429675406676,0.1202911481377735,0.17862414024301762,0.4668827512847491,0.2901430098549685,1.6692884666625063,1.8397138498226628,0.0,0.7181278472383149,0.29450227779065197,0.31206588166553373,0.0,0.16197625278485858,1.3714947754414704,0.8171958203531762,0.5595215860376317,0.16761726883010536,0.5248854721677944,1.5239748736328698,0.9391798989062959,0.298790612734288,0.0,0.5394319337387934,0.06167719568192647
202206,2022-06-01,104386200000000.0,125081500000000.0,50769100000000.0,0.37249283463128324,0.44634216491196016,0.18116500045675657,0.31928076673057937,0.5321772614139478,0.1485419718554724,2.860704484337336,3.104846233275487,-2.555750666935215,1.7854044090095968,0.16491240760412795,0.4372820409288655,0.9622262165677733,0.8034319840543186,0.938407081690755,1.0568692983042838,0.8927022045047984,1.0240358795443867,1.0040957210468444,0.04,1.9527856034002398,2.1309755243285493,2.089480894542335,초위험,초위험,초위험,202210,0.4805479311485996,1.0,2.080957871590067,280236800000000.0,0.8918447448757086,0.098008093388371,0.8295111129813549,0.1306583654327559,0.1418899169422099,0.5576568298658166,0.2126816981761902,2.008563587469869,2.2038769866203896,0.0,0.7648003906744518,0.3318403125395615,0.24126618631238178,0.0,0.18251217189675883,0.6648017299208674,0.2518413839366939,0.058393978342541016,0.0,0.13851276116518166,0.34336949541897005,0.0,1.9117215747459484,1.2493772597967587,-0.059783301895132285,0.0
202207,2022-07-01,110987000000000.0,127995600000000.0,48536900000000.0,0.3860155572056852,0.44517189268901763,0.1688125501052972,0.332949534857398,0.5120599384671032,0.15499052667549837,2.8528530103541136,2.4194892934085312,-1.0828438411052972,1.563263657618211,0.0,0.30234954522899604,0.7790560322354441,0.703468645928195,0.7677179242893567,0.8723366923778043,0.7816318288091055,0.8541957196640646,0.833661262901769,0.04,1.597588657710724,1.7775453067134774,1.7348139672751526,초위험,초위험,초위험,202210,0.4805479311485996,1.0,2.080957871590067,287519500000000.0,0.8591319429003424,0.1359985769555743,0.8196144297840596,0.1412294412595679,0.145772663539817,0.5432174735937114,0.1896321961620469,2.002282408283291,1.655591434726825,0.0,-0.3998917385783927,0.0,-0.9067776509387215,0.0,0.0,0.1122960664002252,0.0,-0.5025687254978716,0.0,0.0,0.46815752966810753,0.09452602373448604,1.2610233334348322,0.7288186667478658,-0.2248207346979734,0.0
202208,2022-08-01,115256000000000.0,122777900000000.0,50026200000000.0,0.4001109490693088,0.42622320828188287,0.17366584264880836,0.3484379045420978,0.49244293330890676,0.1591191621489954,2.77796590191151,2.3953146463105863,-1.0739923378143932,1.528568411507531,0.0,0.8339194069187741,0.8963356369080825,0.687855785178389,0.8650636591486285,1.0144600278293978,0.7642842057537655,0.9644248634142715,0.9348720204283214,0.04,1.800161030931845,2.0069275110791036,1.9454292898396253,초위험,초위험,초위험,202210,0.4805479311485996,1.0,2.080957871590067,288060100000000.0,0.855585056380203,0.1309515620915931,0.7943886874520547,0.1720575557475365,0.1913670929378272,0.4382897279632403,0.23118011113503412,1.942372721529208,1.636251717048469,0.0,-0.5066263067926499,0.0,-0.6081915415524675,0.0,0.0,-1.1101469135155815,0.0,-2.3199352016832893,0.0,0.0,2.4347985172969353,1.6678388138375482,-0.5120878152797688,0.0,0.20958884439386816,0.0
202209,2022-09-01,113081300000000.0,125429100000000.0,51903000000000.0,0.38938044869830385,0.4318984592308757,0.17872109207082043,0.3650807708295092,0.4708758440063193,0.16404338516417122,1.306361511394939,1.4098986455984583,-1.045659382490524,0.6834577106936847,0.0,0.1182178751913737,0.3371104386100015,0.3075559698121581,0.332677268290325,0.37719421790425445,0.34172885534684233,0.37010114539277206,0.3439044314210591,0.0,0.6922873801478324,0.7701648917895888,0.7156506336403593,주의,경고,주의,202210,0.4805479311485996,1.0,2.080957871590067,290413400000000.0,0.86312081375435,0.1244522455646365,0.8175807652458836,0.1431736290835185,0.1266006874816144,0.49997284388026253,0.3378119118820383,0.7650892091159511,0.8479189164787666,0.0,-0.27985677105194573,0.0,-0.44650558760358067,0.0,0.0,0.17268194660622632,0.0,-0.5065756394130977,0.0,0.0,-0.18638593323287778,0.0,0.43721671081793817,0.06977336865435055,1.356706229569393,0.62531464108234
202210,2022-10-01,112146600000000.0,121598400000000.0,47343300000000.0,0.3989728494569144,0.43259858201141776,0.1684285685316678,0.37768100115344794,0.4535364828556395,0.16878251599091218,1.1064211302808153,0.6892139429288459,0.024089774723945793,0.3808600686383242,0.19327356189071304,1.090916897229596,0.5020983237618588,0.272729224307399,0.46769295884368983,0.5563598158661835,0.3272750691688788,0.5105428665267226,0.4805479311485996,0.0,0.9732493441930256,1.0624181968829405,0.9999999999999999,경고,위험,경고,202210,0.4805479311485996,1.0,2.080957871590067,281088300000000.0,0.9045450770819596,0.0903290894861297,0.800255180262537,0.1590147550654601,0.1805431960614527,0.5725761726061027,0.239700873633614,0.6051369042246523,0.2713711543430767,0.0,1.039233045268162,0.5513864362145295,0.40238906453665857,0.04191125162932687,0.3221226031511884,-0.7823665556802036,0.0,-1.458175535860139,0.0,0.0,2.314173134955655,1.571338507964524,1.4401701544547643,0.8721361235638113,0.32154756637946225,0.0
202211,2022-11-01,114810800000000.0,112431100000000.0,44319200000000.0,0.4227807296405855,0.4140176925192894,0.16320157784012512,0.38994036103182717,0.43872168576500814,0.1713379532031646,1.6561100846536896,0.775760036072914,0.5537642507266928,0.6171770748524567,0.42983141911555456,1.05,0.669179109418272,0.2777296836836055,0.610461695558072,0.7095548212493392,0.315,0.6306438569994715,0.6565163439904919,0.04,1.2703450706757888,1.3123432983929706,1.3661828538545462,초위험,초위험,초위험,202210,0.4805479311485996,1.0,2.080957871590067,271561100000000.0,0.9197220754859368,0.074498611096138,0.8247579687401486,0.1490996114522745,0.2634640849626219,0.46358911650202084,0.1649593034532797,1.0448880677229517,0.3406080288583312,0.07156155222530536,1.5302135306641325,0.9441708245313059,0.8766933744479846,0.42135469955838767,0.7089035682934928,0.37550726215601665,0.02040580972481334,-0.7686113437063338,0.0,0.011223195348647337,6.003610070116768,2.1,-0.23714306339320118,0.0,-0.6108381889946631,0.0
202212,2022-12-01,114018700000000.0,98780600000000.0,43661700000000.0,0.4445849466390601,0.385168115229996,0.17024693813094388,0.4038597444761991,0.42349263346354027,0.17264762206026013,2.016533342293083,1.2034746509042102,0.1633912987088147,0.8730638915148572,0.5837527602737839,0.07920190210230588,0.5878050547893974,0.39287875118168575,0.5585661092482406,0.5770430684428772,0.4365319457574286,0.5489408439057876,0.5985661092482406,0.04,1.1623525418435636,1.142322770163043,1.2455908567071663,위험,위험,초위험,202210,0.4805479311485996,1.0,2.080957871590067,256461000000000.0,0.934407717785138,0.0629559650565719,0.8294165775516358,0.1557776810056511,0.1152298428641131,0.5169556541664293,0.1497990987191155,1.3332266738344665,0.6827797207233682,0.0,1.8653420893723156,1.2122736714978526,1.0904394623384788,0.5923515698707831,0.9333087257656714,0.485042754627165,0.10803420370173203,-1.126079754833785,0.0,0.05941881203595262,-0.646579468613433,0.0,0.6328639360796638,0.22629114886373108,-0.6796167740370681,0.0
202301,2023-01-01,120359200000000.0,97829400000000.0,43758400000000.0,0.45947920762597017,0.3734702058049911,0.16705058656903876,0.41976645883420816,0.40538446223551716,0.17484907893027443,1.820387394164789,1.0021782500315293,0.5307678279980738,0.7463917944609383,0.150840459521924,0.39453403909602813,0.4797619551380065,0.33587630750742226,0.4581791079934189,0.5217242008636623,0.37319589723046914,0.49201854013702373,0.46833093763650036,0.0,0.9534514213770203,1.0238698540663929,0.9745769511838321,경고,위험,경고,202210,0.4805479311485996,1.0,2.080957871590067,261947000000000.0,0.9006037765205703,0.0889500685029194,0.7488568470945131,0.220508033442825,0.1552113494502242,0.5324708624401754,0.1833407510791739,1.176309915331831,0.5217426000252234,0.05570195034349914,0.8480980771021192,0.3984784616816953,0.4395489220692802,0.07163913765542418,0.2514007658698733,-3.37673956539184,0.0,-4.393585473437398,0.0,0.0,1.0206253817940243,0.5365003054352194,0.8010138799229229,0.3608111039383384,-0.27055847156150387,0.0
202302,2023-02-01,117792500000000.0,95347300000000.0,44128500000000.0,0.45785858576435573,0.37061425756690586,0.17152715666873844,0.43709212427435956,0.3869960395004971,0.17591183622514325,0.7658897518183212,0.49486734501020324,0.3302218854359267,0.19607786105786068,0.5589437573183751,1.05,0.5184181646715498,0.2625,0.4800304399708173,0.5248276819926054,0.315,0.48286214559408436,0.4808799516577974,0.0,0.9989231226601154,1.0048157827668789,1.0006909206921444,경고,위험,위험,202210,0.4805479311485996,1.0,2.080957871590067,257268300000000.0,0.8619469821608055,0.1188718127249552,0.8597849378179789,0.103296333506906,0.2384314133232186,0.4828233318130813,0.23193316913616951,0.33271180145465695,0.11589387600816262,0.0,-0.29577034620675363,0.0,-0.30968946973277495,0.0,0.0,2.1085253504889243,1.4068202803911394,2.082245108557808,1.3857960868462462,1.3973593932959376,4.22145191581511,2.1,-0.021342072569909214,0.0,0.32407413428827236,0.0
202303,2023-03-01,120062200000000.0,83742500000000.0,44627700000000.0,0.4832791536047633,0.33708364931466267,0.17963719708057402,0.45201099070571105,0.37072389573117315,0.1772651135631156,1.0028975032419305,1.0162178630574688,-0.20081100651937944,0.44823281734548504,0.0,0.5990633924447983,0.35147061591666784,0.20170476780546828,0.3290057386999879,0.403835426406182,0.22411640867274252,0.3678916228594941,0.34067150394783974,0.0,0.6846470817460445,0.7655669684815085,0.7089230477666837,주의,경고,주의,202210,0.4805479311485996,1.0,2.080957871590067,248432400000000.0,0.8746553280135836,0.1173477213557259,0.7952317239361228,0.187151349550198,0.1953204896743876,0.4683846905642336,0.22804471021356,0.5223180025935444,0.532974290445975,0.0,0.06310402856016847,0.0,-0.14105047683364846,0.0,0.0,-1.131339558550218,0.0,-2.6080454013743624,0.0,0.0,1.847658481111996,1.1981267848895967,-0.2814378474708922,0.0,0.1287714322658063,0.0
