플랜번호,발행인,종목코드,종목명,PF여부,발행일,만기일,기초자산,통화,환율,발행금액,원화환산발행금액,잔존일물,보증,한국신용평가,한국기업평가,NICE신용평가,서울신용평가,실질자금조달자,신용보강 유형,신용보강기관 유형,신용보강기관
73354,네오아이디티,KRZS44052024,네오아이디티 20260121-78-2(단),N,20260121,20260409,수익증권,KRW,,4000000000,4000000000,28,N,A1,A1,,,마일스톤자산운용,외부 신용보강,금융기관,메리츠증권
73459,노바프라임일차,KRZS0044A018,노바프라임일차 20260121-33-2(단),,20260121,20260223,,KRW,,161800000000,161800000000,0,N,,A1,A1,,,,,
73468,디비엠비피제구차,KRZS0112T002,디비엠비피제구차 20260121-90-1(단),N,20260121,20260421,매출채권,KRW,,129800000000,129800000000,40,N,,A1,A1,,엘지에너지솔루션,자체 신용보강,자체 신용보강,엘지에너지솔루션
73408,마이트일산레저제이차,KRZS0148T001,마이트일산레저제이차 20260121-33-1(단),N,20260121,20260223,대출채권,KRW,,15000000000,15000000000,0,N,A1,,A1,,(주)일산레저,외부 신용보강,금융기관,대신증권
73407,마이트일산레저제일차,KRZS0148R001,마이트일산레저제일차 20260121-33-1(단),N,20260121,20260223,대출채권,KRW,,135000000000,135000000000,0,N,A1,,A1,,(주)일산레저,외부 신용보강,금융기관,대신증권
71851,밸류플러스로지스제이차,KRZS34766044,밸류플러스로지스제이차 20260121-58-1(단),N,20260121,20260320,대출채권,USD,1477.0,3000000,4431000000,8,N,,A1,A1,,"LOGISVALLEY VINA CO., LTD",외부 신용보강,금융기관,신한투자증권(주)
73469,밸류플러스미드스트림,KRZS34509125,밸류플러스미드스트림 20260121-90-1(단),N,20260121,20260421,하이브리드증권,KRW,,157700000000,157700000000,40,N,A1,,A1,,아이엠엠인베스트먼트,외부 신용보강,금융기관,신한투자증권(주)
72896,본디에스원,KRZS0137Z002,본디에스원 20260121-48-1(단),Y,20260121,20260310,PF대출채권,KRW,,60000000000,60000000000,0,N,A1,A1,,,알파도시에이치앤지(주),외부 신용보강,금융기관,대신증권
68944,비아이에스제일차,KRZS41719046,비아이에스제일차 20260121-34-1(단),N,20260121,20260224,수익증권,KRW,,8100000000,8100000000,0,N,A2+,,A2+,,캡스톤자산운용,외부 신용보강,금융기관,유진투자증권
73470,에이아이에스독일제일차,KRZS43128018,에이아이에스독일제일차 20260121-50-2(단),,20260121,20260312,,KRW,,4400000000,4400000000,0,N,A1,A1,,,,,,
