YYYYMM,cp_rollover_ultra,cp_rollover_short,cp_rollover_main,cp_rollover_mid,cp_rollover_long,cp_rollover_ultra_long,abcp_rollover_ultra,abcp_rollover_short,abcp_rollover_main,abcp_rollover_mid,abcp_rollover_long,abcp_rollover_ultra_long,abstb_rollover_ultra,abstb_rollover_short,abstb_rollover_main,abstb_rollover_mid,abstb_rollover_long,abstb_rollover_ultra_long
201709,0.04472012454616219,0.08663583050756929,0.09725121360691079,0.038725444551232634,0.02765128492166689,0.009410800619983613,0.00950671033377465,0.12448115578473044,0.14425777530021136,0.2201135623533784,0.34204103779063016,0.0,0.02649517153097985,0.8584298253840789,0.021966830107367413,1.1153249741969766,0.03395943624648821,0.0
201710,0.027568916547738374,0.09704364078366289,0.1185130274162492,0.024781587160185577,0.03223643501915628,0.012462693736263538,0.05212587064774811,0.08728200993559822,0.16676392394944964,0.1989802566005412,0.36263823290826447,0.0,0.11520143194277904,0.5536638991023939,0.05337539304782867,1.0079408949762887,0.029443815868674426,0.0
201711,0.037593809505997555,0.09586895494767163,0.11440512079489111,0.02619951932344205,0.045944683828905875,0.018844311826776827,0.017616899202456935,0.08719031947728777,0.1744320329936031,0.21052344578271373,0.4176110717502497,0.0,0.10862283609799649,0.48931586891837336,0.00965621983965229,1.3813638335927274,0.032979232578638926,0.0
201712,0.04609952585406553,0.07931305383516803,0.10146608124538889,0.021038970786018272,0.030175971075207333,0.003431385906168029,0.030104229935089457,0.09006389147115824,0.29390429468807006,0.17373971334861857,0.341098421989177,0.0,0.05493631362124481,0.6665711443626348,0.008899991392227314,0.9880385996031513,0.02986487740622346,0.0
201801,0.04404082998752852,0.11395585301799925,0.1594663540739319,0.022826855907497168,0.023625079810464276,0.009390869446671685,0.01976200345336578,0.08291713676381034,0.2837091754775945,0.18957174755846037,0.34080113073921575,0.0,0.11301181753684962,0.722267561916191,0.009363554073595416,0.817790839517556,0.05528743260095097,0.0
201802,0.025203899922276615,0.10940343760268256,0.1258960866780364,0.019926933117105996,0.026016723035008536,0.00531952298908327,0.014102852278163254,0.06857757039088001,0.30031989808236836,0.21863966766338871,0.31286883777056185,0.0,0.09919815815851765,0.43812218155775956,0.05443869929499212,1.1133807450491486,0.06043608041267385,0.0
201803,0.03327328411112305,0.09751921637074426,0.09020729415289663,0.027883045217592238,0.05761115492006192,0.002899091222029618,0.02898328767290455,0.09796382453378567,0.20690807711629478,0.3049735698319818,0.2904388689230444,0.0,0.12974782217350192,0.7433689065806285,0.05652409620174766,1.0684224715867194,0.04176811704120083,0.0
201804,0.03556084139171419,0.08389852077421348,0.13835621573837042,0.025998578138188934,0.04669906087607931,0.007101724565746128,0.008009941278949101,0.1091172764836971,0.229165546822753,0.32035047358391283,0.2984037245204937,0.0,0.07178074768600157,0.5909041051286898,0.09477188100518033,0.9045866889073846,0.06896112667251807,0.0
201805,0.030914818778309226,0.08999000817252549,0.1080955396114769,0.03264813502908531,0.03572657691197405,0.008626458192519754,0.0557566371915285,0.13736560975480844,0.28510382317031274,0.2499564823281307,0.3042583946003943,0.0,0.0720971933551951,0.6971754170148226,0.053082755098915364,1.0988574180678325,0.06713483793165535,0.0
201806,0.02564856376281264,0.07883766867711456,0.08260579100770063,0.014993327088508378,0.0382551495011704,0.008114128968173755,0.03402032408074405,0.0968607554346956,0.30447251956970656,0.22362888492692376,0.2764730106132642,0.0,0.07836927380563168,0.5568998729975161,0.022832846657663074,0.9171908327565018,0.06475793626807648,0.0
201807,0.04467601366156423,0.0871848240466293,0.14023974429544428,0.021734879632691818,0.04054028430323091,0.008109273251633912,0.038738310748207855,0.09066929908634755,0.31168634903885123,0.25530007244118275,0.32320290020030357,0.0,0.10206802571323753,0.7458642515605406,0.11094081328494144,0.902784501717276,0.018067883782283817,0.0
201808,0.0494873955015416,0.08544468602237737,0.09944836369639164,0.022351109605461827,0.031235447445828925,0.004089081488405619,0.02050617530336009,0.09164120042658551,0.2187197029700912,0.3237134883759607,0.35428247361385695,0.0,0.16366172519271335,0.43552010232492583,0.062162907488475,1.0637668615969043,0.016281266622212416,0.0
201809,0.01980073969028827,0.08542740636038532,0.07802613131340574,0.013222673504172324,0.021831194802072032,0.0012357638788946092,0.025982086790817826,0.1277734518580578,0.15712740791848653,0.32145991142676295,0.3783628495216505,0.0,0.11353823221830826,0.611257139791102,0.054841864778448386,0.9640636602359947,0.016603546887759606,0.0
201810,0.021643847948609192,0.09823476755578632,0.12235849623689052,0.018667991069615187,0.019404082652117658,0.009545572660794263,0.02438206821952272,0.16880968519520084,0.1773235110022667,0.23610209235702523,0.45326180593958326,0.0,0.24833380970905122,0.6949989632053458,0.04462691243672466,0.877678136969828,0.006215612065554327,0.0
