YYYYMM,tenor_total_amt,tenor_amt_ultra,tenor_share_ultra,tenor_amt_short,tenor_share_short,tenor_amt_mid,tenor_share_mid,tenor_amt_main,tenor_share_main,tenor_amt_long,tenor_share_long,tenor_amt_xlong,tenor_share_xlong
202302,44194352858788,2918376500000,0.06603505450854642,18419688194603,0.41678827730453494,22673338164185,0.5130369990173175,177950000000,0.004026532542938115,5000000000,0.00011313662666305465,0,0.0
202303,44636851429912,4455222270000,0.09981040613931992,16451995574761,0.3685742844249137,23137333585151,0.5183460043430893,587300000000,0.013157290023517187,5000000000,0.00011201506915986026,0,0.0
202304,43677940998912,2931692857950,0.06712067443891248,19848035771928,0.4544178438361462,20893212369034,0.47834700746435005,0,0.0,5000000000,0.00011447426059127988,0,0.0
202305,44254337964318,2252392980000,0.05089654672534228,18852815735284,0.4260105698674085,22195819249034,0.5015512663850118,916510000000,0.020710060124252142,36800000000,0.000831556897985269,0,0.0
202306,44334297983318,4144967510000,0.09349347341779626,14704085227811,0.3316638786824552,25201485245507,0.5684421856637891,233860000000,0.005274922816822233,49900000000,0.0011255394191372163,0,0.0
202307,43402194239533,2637234980000,0.060762710876904644,17891979234499,0.4122367439709314,22148530025034,0.510308992738896,658550000000,0.015173195999389313,65900000000,0.0015183564138786057,0,0.0
202308,43157150799681,4179052640000,0.09683337668414593,15246120526499,0.3532698578102541,22615147633182,0.5240185511354276,1055930000000,0.02446709248488677,60900000000,0.0014111218852855816,0,0.0
202309,42575886705681,3957588536000,0.09295375486500272,16051293039681,0.3770043158617114,22499005130000,0.5284447810924371,7100000000,0.00016676106005920555,60900000000,0.0014303871207895235,0,0.0
202310,43358251471546,3576596354667,0.08248940474488814,19681720679507,0.45393252752415986,19360344437372,0.44652041492211214,673190000000,0.015526225739102584,66400000000,0.0015314270697372385,0,0.0
202311,42698963058867,4697109490000,0.11000523557268409,13460603699507,0.3152442760951716,22992869869360,0.5384877810184955,1526880000000,0.03575918220531408,21500000000,0.0005035251083348087,0,0.0
202312,43540832122675,2551686000000,0.05860443807804822,16987833262256,0.3901586725396815,23934912860419,0.5497118840766086,44900000000,0.0010312159371115275,21500000000,0.0004937893685500633,0,0.0
202401,41858591679350,3146458000000,0.07516874968233188,17383871638919,0.4152999645111076,21261862040431,0.5079449925908536,60900000000,0.001454898446333627,5500000000,0.00013139476937331607,0,0.0
202402,41094012708972,4612938000000,0.11225328693668465,14356269529938,0.349351854042806,21848005179034,0.5316590845912683,271300000000,0.006601934980683145,5500000000,0.00013383944855789644,0,0.0
202403,40054349208603,2936312510000,0.07330820667457828,15730235457034,0.39272228279408444,21345301241569,0.5329084522233203,27000000000,0.0006740841015637037,15500000000,0.0003869742064532373,0,0.0
202404,39120293786603,2373712000000,0.060677253932405105,15288612360000,0.3908102644473413,20864819426603,0.5333502744232532,575650000000,0.014714869043164883,17500000000,0.000447338153835465,0,0.0
202405,39079464591183,3947684860000,0.10101686144622016,12975542711569,0.3320296950664085,20729537019614,0.530445778530214,1379100000000,0.03528963394015251,47600000000,0.0012180310170047564,0,0.0
202406,40713113792117,3665103690000,0.0900226818492485,14552330662947,0.35743595386125115,22437579439170,0.5511143056691094,5500000000,0.0001350916077822799,52600000000,0.0012919670126087133,0,0.0
202407,39314816471537,1995865000000,0.05076622960824348,15360013393333,0.3906927405970034,21090458078204,0.536450630348815,771380000000,0.01962059267295476,97100000000,0.002469806772983364,0,0.0
202408,40571713216884,3776665000000,0.09308616029624141,14412388225850,0.3552324287812489,22201949991034,0.5472273224536797,76200000000,0.0018781558371138544,104510000000,0.0025759326317161277,0,0.0
202409,42344316670315,2592596550000,0.06122655302683182,17437632221034,0.41180572960475836,21579067899281,0.5096095437621918,636870000000,0.015040271046491357,98150000000,0.0023179025597266736,0,0.0
202410,39164682072727,2344610000000,0.05986541638832068,15687940944000,0.40056346978301066,20334921128727,0.5192157845419502,701060000000,0.01790031127274732,96150000000,0.0024550180139712077,0,0.0
202411,42348022525727,4079422355000,0.0963308818616429,12643743135281,0.2985674981069011,25485567035446,0.6018124463772345,82610000000,0.0019507404377574727,56680000000,0.0013384332164640303,0,0.0
202412,45076825919611,3501490790000,0.07767829075286889,17110721435446,0.37959020153639206,24347023694165,0.5401228502109917,69550000000,0.0015429214142990881,48040000000,0.0010657360854482846,0,0.0
202501,43279303673199,3307282000000,0.07641717216555073,17112233740000,0.3953906899522708,22748997933199,0.5256322538129575,96150000000,0.002221616149973816,14640000000,0.0003382679192471832,0,0.0
202502,45586926079865,4550398576000,0.09981806117017038,14374798774165,0.31532722230451316,26295548729700,0.5768221503602173,348180000000,0.007637716116020058,18000000000,0.0003948500490791,0,0.0
202503,48574509563032,4898395684000,0.10084292621922757,22693567379034,0.46719086992707615,20251906499998,0.41692456974204567,702640000000,0.014465200087882091,28000000000,0.0005764340237684997,0,0.0
202504,43907466559507,2956980000000,0.06734572116549832,18833749166666,0.42894183250452306,20900237392841,0.4760064524450593,1188500000000,0.027068289134588246,28000000000,0.0006377047503310651,0,0.0
202505,46162410726174,3455096904000,0.07484654396614877,16896140126866,0.36601511621848465,25621793695308,0.5550358677602704,146100000000,0.0031649127006523853,43280000000,0.0009375593544437731,0,0.0
202506,52388198920843,6242615696667,0.11916072369846892,20465485529975,0.39065067995366165,24164547694201,0.46125937123192395,1469030000000,0.028041238871747823,46520000000,0.0008879862441976737,0,0.0
202507,48004515061260,3636332000000,0.07574979135524164,19841550333333,0.4133267528692375,23081112727927,0.48081128823971037,1380090000000,0.028749170744435722,65430000000,0.0013629967913747867,0,0.0
202508,50687833061260,5534107000000,0.10918018517997449,19020927112868,0.37525626889355873,26050768948392,0.513945208841493,28730000000,0.0005668026874472552,53300000000,0.001051534397526582,0,0.0
202509,53707648692279,3948083968000,0.07351064632564291,22876802761535,0.4259505548755063,26116771962744,0.4862765844094482,706490000000,0.013154364735791624,59500000000,0.0011078496536109522,0,0.0
202510,50460579365503,4619125000000,0.09153927794887409,20701672589893,0.41025435796017723,22747681366750,0.4508010342485541,1739090000000,0.03446432882593726,653010408860,0.012941001016457327,0,0.0
202511,50024362682170,4677274000000,0.0934999218224344,17292697285971,0.3456855091955939,27391180987339,0.5475568206909298,25200000000,0.0005037545437631721,638010408860,0.012753993747278737,0,0.0
202512,54352484881641,4555854000000,0.0838205283515724,19886864746899,0.36588694684714074,29256655725882,0.5382763233289489,18300000000,0.00033669113822211487,634810408860,0.01167951033411582,0,0.0
