YYYYMM,tenor_total_amt,tenor_amt_ultra,tenor_share_ultra,tenor_amt_short,tenor_share_short,tenor_amt_mid,tenor_share_mid,tenor_amt_main,tenor_share_main,tenor_amt_long,tenor_share_long,tenor_amt_xlong,tenor_share_xlong
202308,84890775669005,4118982000000,0.048520960817464966,18361258045625,0.21629273499887447,24196095623380,0.28502620494036063,18921528000000,0.22289262703613813,19287512000000,0.22720386105556795,5400000000,6.361115159384305e-05
202309,78137880812181,3227742743901,0.041308296441510656,11566860776579,0.14803141135068804,26893004291701,0.3441737095013283,18175911000000,0.23261330882122588,18268962000000,0.23380416527948672,5400000000,6.910860576037261e-05
202310,81970828418941,2174187000000,0.02652391151749798,11585422387937,0.1413359192702749,26194785031004,0.3195622825369808,24802524000000,0.30257744710396123,17209010000000,0.209940662207868,4900000000,5.9777363417102625e-05
202311,83912009420409,2850380000000,0.03396867766232676,13522376955974,0.16114948324292064,22244742464435,0.265096052616095,24735990000000,0.29478486060403813,20554120000000,0.24494848999529317,4400000000,5.243587932634868e-05
202312,83445451934943,2837536940622,0.034004692584495115,11275062605268,0.13511895907830224,30383179389053,0.36410827294387227,20728358000000,0.2484060846858443,18216915000000,0.21830926165038383,4400000000,5.2729057102242005e-05
202401,85292104532775,2891450000000,0.03390055874267833,8939803219630,0.10481395984542417,34581205313145,0.4054443902232071,23343803000000,0.2736924259036161,15535443000000,0.18214397551921388,400000000,4.68976586040614e-06
202402,86148587366233,4510649740441,0.05235895188002821,15854829027266,0.18404049923493576,26276504598526,0.3050137605486193,23632415000000,0.27432156141498165,15874189000000,0.1842652269214351,0,0.0
202403,74805654841651,2484256940622,0.03320948056508145,13835059092296,0.18494670117629644,28297571005454,0.3782811749373018,18945849803279,0.2532676151740624,11242918000000,0.15029502814725795,0,0.0
202404,74409279922883,2282780138378,0.03067870218262896,9899688539034,0.13304373526116545,30995129245471,0.4165492432878537,17105885000000,0.22988913503434466,14125797000000,0.18983918423400722,0,0.0
202405,77181621375201,3916649000000,0.05074587615826437,13219920898804,0.17128327525717998,26551383830096,0.3440117395438281,21556458000000,0.27929522101133575,11937209646301,0.1546638880293918,0,0.0
202406,73372610857657,3566030691718,0.04860166007498501,11860890563938,0.1616528351014815,24949876355700,0.34004345850664636,22696534246301,0.30933251496709474,10299279000000,0.14036953134979235,0,0.0
202407,76613758868781,2712946138378,0.03541069095728034,10278123715485,0.13415506388465673,27701594368617,0.36157466723519555,19611374646301,0.2559771891611541,16309720000000,0.21288238876171334,0,0.0
202408,80548043852697,3128623000000,0.03884170055974915,11872120568018,0.14739179252731766,27493707638378,0.34133302713914915,17581165646301,0.2182693061851722,20472427000000,0.2541641735886119,0,0.0
202409,86355400191430,2558756000000,0.02963052680351001,13464825473484,0.15592337530294095,27942143314667,0.32357146458386754,16425035403279,0.19020275937426595,25964640000000,0.30067187393541556,0,0.0
202410,92209319102183,2655924138378,0.0288032073573258,10984769186618,0.11912862272028145,27459284777187,0.2977929459251035,20418359000000,0.2214348744661385,30690982000000,0.3328403495311507,0,0.0
202411,94042424872081,4903643940622,0.052142891331141944,12861015836084,0.13675759481508368,25238019095375,0.2683684425375507,19065504000000,0.2027330114672543,31974242000000,0.33999805984896936,0,0.0
202412,89775345042481,2848702778398,0.03173146009129807,10377140017087,0.11559008781505231,28836231246996,0.321204348848238,17932694000000,0.1997507666666654,29780577000000,0.3317233365787462,0,0.0
202501,95677928367276,3535011138378,0.036946986611251224,10630421436932,0.111106308616187,28133726906823,0.29404615449894467,24504841000000,0.2561180140307177,28873927885143,0.30178253624289936,0,0.0
202502,96710647429701,3413011000000,0.03529095389916523,11345850280860,0.1173174886364741,26033830263698,0.2691930098247145,24175186000000,0.24997439932943216,31742769885143,0.328224148310214,0,0.0
