YYYYMM,tenor_total_amt,tenor_amt_ultra,tenor_share_ultra,tenor_amt_short,tenor_share_short,tenor_amt_mid,tenor_share_mid,tenor_amt_main,tenor_share_main,tenor_amt_long,tenor_share_long,tenor_amt_xlong,tenor_share_xlong
202106,35621313374609,2010587000000,0.0564433708228499,13411328870864,0.3764973158014899,19135629503745,0.5371960686150596,1063768000000,0.0298632447606004,0,0.0,0,0.0
202107,36000605754609,2694504241737,0.0748460806494078,14400079912735,0.3999954892673277,18848221600137,0.523552901543162,57800000000,0.0016055285401024,0,0.0,0,0.0
202108,35401130784978,2820556160000,0.0796741826449471,13757294724978,0.3886117313183602,17808424580000,0.5030467723804113,1014855320000,0.0286673136562812,0,0.0,0,0.0
202109,35029761339127,2518814010000,0.0719049720497688,14948772859127,0.4267449245344915,17154583020000,0.4897145274249682,407591450000,0.0116355759907714,0,0.0,0,0.0
202110,35719109416052,3301917780000,0.0924412123924941,14773683487659,0.4136072743465372,17598378148393,0.4926880439097502,45130000000,0.0012634693512184,0,0.0,0,0.0
202111,38581273072841,2597911868393,0.0673360846203331,11477150704448,0.2974798338763801,24461080500000,0.6340143430160472,45130000000,0.0011697384872395,0,0.0,0,0.0
202112,41364276393874,3028533868393,0.0732161694200825,16956799537795,0.4099382611297482,21378812987686,0.5168424266416558,130000000,3.142808513368624e-06,0,0.0,0,0.0
202201,39990359819181,2971384428342,0.0743025179512589,18693801693102,0.4674577017468018,18325173697737,0.4582397803019392,0,0.0,0,0.0,0,0.0
202202,42893063953088,2478357788393,0.0577799196416365,16440720714695,0.3832955540941575,23601285450000,0.5502354757359522,357750000000,0.0083405093278314,14950000000,0.0003485412004223,0,0.0
202203,46678820368911,3828733380000,0.0820229249527053,20039852032846,0.4293135917846143,21798052306065,0.4669795023479841,926482650000,0.0198480304917271,85700000000,0.001835950422969,0,0.0
202204,45662177709496,3596281552399,0.0787584327510317,20370840602998,0.4461206544417972,21608715554099,0.4732300700061707,24450000000,0.0005354540940984,61890000000,0.0013553887069019,0,0.0
202205,48897991280259,3031398400000,0.0619943339313373,19798230301225,0.4048884173534118,24981187039034,0.5108837067734386,1025285540000,0.0209678457776224,61890000000,0.0012656961641895,0,0.0
202206,50783942834281,3927047410000,0.0773285253335843,24392965159052,0.4803283045322323,21390464109000,0.4212052651918287,1011766156229,0.0199229539843058,61700000000,0.0012149509580486,0,0.0
202207,48957498440674,3855222950000,0.0787463222752629,22739345666411,0.4644711513184485,22301039824263,0.4555183686782338,190000000,3.880917245603128e-06,61700000000,0.001260276810809,0,0.0
